IRO_INSTITUTION,PERSON_UID,ID_NUMBER,AGE,CITIZENSHIP_DESC,ETHNICITY,ETHNICITY_DESC,IS_WHITE,GENDER,IS_NON_BINARY,HAWAIIAN_IRO,DEGREE,DEPARTMENT,EDLVL_IRO,FT_PT_STAT,MAJOR_IRO,MAJOR_DESC_IRO,PROGRAM,PROGRAM_DESC
MAN,1736568,23878484,23,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1758022,24095229,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,SR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
WOA,1756861,24083338,19,US Citizen,FI,Filipino,0,M,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
MAN,1790313,24416490,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,PT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1790315,24416515,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1790374,24417087,21,US Citizen,FI,Filipino,0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1790484,24418141,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ENGR,SR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
MAN,1791611,24429149,21,US Citizen,VI,Vietnamese,0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1791017,24423343,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ENGR,JR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
MAN,1789481,24408191,22,US Citizen,FI,Filipino,0,F,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1803126,24539436,21,US Citizen,FI,Filipino,0,F,1,N,BS,HNFA,SR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1818807,24698399,24,Resident Alien,CH,Chinese,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1831824,24828330,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,SR,PT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1833420,24844323,20,US Citizen,VI,Vietnamese,0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1843403,24944817,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,OEST,JR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1843310,24943692,24,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1855078,25059939,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1854091,25049243,21,US Citizen,CA,Caucasian or White,1,N,0,N,BA,GG,JR,PT,GEOL,Geology,GEOL-BA,Geology-BA
MAN,1868035,25202650,21,US Citizen,CA,Caucasian or White,1,F,1,N,BA,SLSC,SR,PT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1891546,25420878,20,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,MBBE,JR,FT,MBB,Molecular Biosciences &Biotech,MBB-BS,MolecularBioscience&Biotech-BS
HIL,1891978,25425449,19,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,BIOL,JR,FT,BIOL,Biology,BS-BIOL-BMD1,"Biology-Cell,Moleclr&Biomed-BS"
HIL,1890978,25415357,24,US Citizen,CA,Caucasian or White,1,F,1,N,BS,NATS,SR,FT,MARE,Marine Science,BS-MARE,Marine Science-BS
MAN,1891053,25416055,26,US Citizen,MA,Mixed Asian,0,F,1,N,BS,MEDT,SR,PT,MEDT,Medical Technology,MEDT-BS,Medical Technology-BS
MAN,1899267,25499041,20,US Citizen,JP,Japanese,0,M,1,N,BS,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
HIL,1906880,25574363,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,MATH,JR,FT,MATH,Mathematics,BA-MATH-TCH1,Mathematics-Teaching-BA
MAN,1927799,25778284,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1938665,25886654,21,Non-Citizen,CA,Caucasian or White,1,M,1,N,BS,PA,JR,FT,ASTP,Astrophysics,ASTP-BS,Astrophysics-BS
MAN,1938314,25883012,20,US Citizen,CH,Chinese,0,M,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1938451,25884626,24,US Citizen,GC,Guamanian or Chamorro,0,M,1,N,BS,EE,JR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1945368,25951825,27,US Citizen,CA,Caucasian or White,1,M,1,N,BA,SLSC,JR,FT,BOT,Botany,BOT-BA,Botany-BA
MAN,1957661,26079281,28,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ACM,SR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,2022408,26735325,31,Resident Alien,FI,Filipino,0,F,1,N,BS,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
HIL,2033830,26855377,36,US Citizen,CA,Caucasian or White,1,F,1,N,BS,BIOL,SR,FT,BIOL,Biology,BS-BIOL-EEC1,"Biology-Ecology,Evolutn,Con-BS"
MAN,2043609,26957391,22,US Citizen,HS,Hispanic,0,M,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,2062248,27145608,24,US Citizen,CA,Caucasian or White,1,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,2092587,27439592,28,US Citizen,CA,Caucasian or White,1,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,2109326,27627419,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1382749,19576760,29,US Citizen,CA,Caucasian or White,1,F,1,N,BA,BIOL,SR,PT,BIOL,Biology,BIOL-BA,Biology-BA
WOA,1386658,19623241,28,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1451317,20851639,25,US Citizen,VI,Vietnamese,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
WOA,1565141,22055220,27,US Citizen,CH,Chinese,0,F,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-VGD,BA-Creative Media-VGD
HIL,1619167,22627573,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,ASTR,JR,FT,ASTR,Astronomy,BS-ASTR1,Astronomy-BS
MAN,1657753,23033522,20,US Citizen,CH,Chinese,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
WOA,1683834,23313902,24,US Citizen,MA,Mixed Asian,0,F,1,N,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-VGD,BA-Creative Media-VGD
WOA,1684944,23324679,24,US Citizen,FI,Filipino,0,M,1,N,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1685035,23326201,23,US Citizen,KO,Korean,0,F,1,N,BA,CHEM,SR,PT,BIOC,Biochemistry,BIOC-BA,Biochemistry-BA
HIL,1685046,23326276,24,US Citizen,CA,Caucasian or White,1,M,1,N,BS,CSCI,SR,FT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
MAN,1734143,23854911,25,US Citizen,FI,Filipino,0,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1735080,23863465,22,US Citizen,FI,Filipino,0,M,1,N,BA,ACM,SR,FT,CM,Creative Media,CM-BA,Creative Media-BA
WOA,1733612,23849784,23,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
MAN,1733664,23850327,23,US Citizen,KO,Korean,0,M,1,N,BA,ICS,SR,PT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1754899,24063011,29,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1755172,24065263,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1754007,24053805,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,MBBE,SR,FT,MBB,Molecular Biosciences &Biotech,MBB-BS,MolecularBioscience&Biotech-BS
MAN,1754383,24057677,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1754533,24059185,20,Resident Alien,FI,Filipino,0,F,1,N,BS,MATH,JR,FT,MATH,Mathematics,MATH-BS,Mathematics-BS
MAN,1769715,24212296,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,HNFA,JR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
WOA,1770873,24222863,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1770936,24223532,23,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1787812,24392358,22,US Citizen,JP,Japanese,0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1800296,24661350,21,US Citizen,MA,Mixed Asian,0,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
HIL,1816662,24676722,21,US National or CFAS Citizen,SA,Samoan,0,M,1,N,BS,BIOL,SR,FT,BIOL,Biology,BS-BIOL-BMD1,"Biology-Cell,Moleclr&Biomed-BS"
HIL,1816705,24677150,21,US Citizen,HS,Hispanic,0,F,1,N,BS,NATS,JR,FT,MARE,Marine Science,BS-MARE,Marine Science-BS
MAN,1815866,24668903,21,Non-Citizen,KO,Korean,0,F,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1815905,24669280,20,US Citizen,CH,Chinese,0,F,1,N,BA,ACM,JR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1841530,24925702,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1841644,24926860,21,US Citizen,FI,Filipino,0,N,0,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1841066,24921058,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1852711,25036364,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1866651,25180345,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1865668,25169639,22,Non-Citizen,CA,Caucasian or White,1,F,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1865675,25169674,20,US Citizen,MA,Mixed Asian,0,F,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1878177,25290179,27,Resident Alien,KO,Korean,0,F,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1889954,25405991,24,US Citizen,CA,Caucasian or White,1,M,1,N,BS,GEOL,SR,FT,GEOL,Geology,BS-GEOL1,Geology-BS
MAN,1890432,25409598,21,US Citizen,FI,Filipino,0,M,1,N,BS,EE,JR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1897652,25482632,20,US Citizen,CH,Chinese,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1897562,25481650,20,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1905713,25563075,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,CEE,JR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1905735,25563299,19,US Citizen,HS,Hispanic,0,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1905886,25564695,20,US Citizen,CA,Caucasian or White,1,M,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1905362,25559435,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1905599,25561892,19,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1905635,25562242,23,US Citizen,HS,Hispanic,0,F,1,N,BS,ENGR,SR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
MAN,1916810,25670762,19,US Citizen,VI,Vietnamese,0,F,1,N,BA,ICS,JR,PT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1916493,25667604,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
HIL,1926512,25765152,20,US Citizen,CA,Caucasian or White,1,F,1,N,BA,MARE,JR,FT,MARE,Marine Science,BA-MARE1,Marine Science-BA
HIL,1926645,25766812,23,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MARE,SR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,1937162,25871983,28,US Citizen,CA,Caucasian or White,1,M,1,N,BS,PA,SR,FT,ASTP,Astrophysics,ASTP-BS,Astrophysics-BS
WOA,1944785,25946333,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,MNHS,SR,FT,NSCI,Natural Science,BS-NSCI-HLT,BS-Natural Science-HlthScience
WOA,1955566,26055777,22,US Citizen,CA,Caucasian or White,1,F,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
MAN,1965041,26156389,19,US Citizen,CA,Caucasian or White,1,M,1,N,BS,PA,JR,FT,PHYS,Physics,PHYS-BS,Physics-BS
MAN,1982736,26336944,29,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1994205,26452544,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ME,JR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
HIL,2032776,26843374,23,US National or CFAS Citizen,MC,Micronesian (not GC),0,M,1,N,BA,MARE,JR,FT,MARE,Marine Science,BA-MARE1,Marine Science-BA
HIL,2042411,26944655,18,US Citizen,MA,Mixed Asian,0,F,1,N,BS,GEOL,JR,FT,GEOL,Geology,BS-GEOL1,Geology-BS
MAN,755596,15136403,36,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,SR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
HIL,1076722,16588018,33,US Citizen,HS,Hispanic,0,F,1,N,BS,CSCI,JR,PT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
MAN,1293820,17678700,30,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1377004,19515712,29,US Citizen,FI,Filipino,0,M,1,N,BS,SLSC,SR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1504191,21414042,27,US Citizen,FI,Filipino,0,M,1,N,BS,CEE,SR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
WOA,1560256,22003157,25,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-VGD,BA-Creative Media-VGD
MAN,1615800,22630894,24,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,SR,PT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1653941,22994283,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SLSC,SR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1647823,22928576,26,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,MBBE,SR,FT,MBB,Molecular Biosciences &Biotech,MBB-BS,MolecularBioscience&Biotech-BS
MAN,1681168,23286269,23,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1679656,23286884,24,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1707438,23565644,28,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,CHEM,SR,PT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1709551,23588993,22,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,ME,JR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1707016,23560782,24,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1731380,23827736,28,US Citizen,NO,No Data,0,F,1,N,BS,NATS,SR,FT,BIOL,Biology,BS-BIOL,Biology-BS
MAN,1731686,23830678,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1753358,24047673,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1751242,24026346,21,US Citizen,JP,Japanese,0,F,1,N,BS,EE,JR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
HIL,1767271,24188020,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,NATS,SR,FT,BIOL,Biology,BS-BIOL,Biology-BS
HIL,1767322,24188563,22,US Citizen,MA,Mixed Asian,0,F,1,N,BS,NATS,SR,FT,BIOL,Biology,BS-BIOL-BMD5,"BS-BIOL-Cell,Moleclr&BiomedSci"
MAN,1767330,24188646,22,US Citizen,FI,Filipino,0,M,1,N,BS,TPSS,SR,FT,TAE,Trop Agriculture & Environment,TAE-BS,Trop Ag & the Environment-BS
MAN,1769207,24207119,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,HNFA,SR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1766540,24180872,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1786117,24375911,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1799374,24503786,26,US Citizen,CH,Chinese,0,M,1,N,BS,SLSC,SR,PT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1814038,24650286,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1814460,24654249,21,US Citizen,MA,Mixed Asian,0,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1827357,24784229,24,US Citizen,FI,Filipino,0,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1826931,24779979,20,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,CEE,JR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1840750,24917695,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1840114,24911350,20,US Citizen,CH,Chinese,0,N,0,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1840165,24911953,21,Resident Alien,FI,Filipino,0,N,0,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1850951,25018917,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,SR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1864092,25149430,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1864664,25154655,20,US Citizen,JP,Japanese,0,F,1,N,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1877472,25282146,20,US Citizen,VI,Vietnamese,0,M,1,N,BS,MATH,SR,FT,MATH,Mathematics,MATH-BS,Mathematics-BS
MAN,1876182,25269660,19,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1876265,25281052,22,Non-Citizen,KO,Korean,0,F,1,N,BA,SLSC,SR,FT,BOT,Botany,BOT-BA,Botany-BA
HIL,1876358,25270373,23,US Citizen,CA,Caucasian or White,1,M,1,N,BA,NATS,SR,PT,GEOL,Geology,BA-GEOL,Geology-BA
MAN,1888255,25390108,19,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,JR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1897212,25478174,20,US Citizen,MX,Mixed Race (2 or more),0,N,0,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1904662,25552723,20,US Citizen,CA,Caucasian or White,1,F,1,Y,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1905068,25556744,24,US National or CFAS Citizen,MX,Mixed Race (2 or more),0,M,1,Y,BS,TPSS,SR,FT,TAE,Trop Agriculture & Environment,TAE-BS,Trop Ag & the Environment-BS
WOA,1914414,25646938,19,US Citizen,CA,Caucasian or White,1,M,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-DM,BA-Creative Media-DM
WOA,1914841,25651135,19,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
HIL,1913718,25640019,20,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,MARE,JR,FT,MARE,Marine Science,BA-MARE1,Marine Science-BA
MAN,1924746,25747332,22,US Citizen,GC,Guamanian or Chamorro,0,F,1,N,BS,MBBE,SR,FT,MBB,Molecular Biosciences &Biotech,MBB-BS,MolecularBioscience&Biotech-BS
HIL,1953521,26034686,21,US Citizen,MC,Micronesian (not GC),0,F,1,N,BS,BIOL,SR,FT,BIOL,Biology,BS-BIOL-BMD1,"Biology-Cell,Moleclr&Biomed-BS"
MAN,1991356,26422744,19,US Citizen,CA,Caucasian or White,1,M,1,N,BS,CHEM,JR,FT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
HIL,2000788,26519969,19,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,MARE,JR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,2042047,26941071,21,US Citizen,HS,Hispanic,0,N,0,N,BS,SLSC,JR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,2057584,27098754,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,2071846,27240028,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,2057674,27099665,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ERTH,JR,FT,ESCI,Earth Science,ESCI-BS,Earth Science-BS
MAN,2057584,27098754,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
HIL,1776732,24282718,20,US Citizen,FI,Filipino,0,M,1,N,BS,CSCI,JR,FT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
MAN,1839374,24903824,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1821895,24729651,23,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,ACM,JR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1755340,24067500,28,US Citizen,CA,Caucasian or White,1,M,1,N,BA,ICS,SR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1743015,23942868,22,US Citizen,FI,Filipino,0,F,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1975674,26262269,19,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,2106408,27586821,20,US Citizen,CA,Caucasian or White,1,M,1,N,BS,MATH,JR,FT,MATH,Mathematics,MATH-BS,Mathematics-BS
MAN,1847649,24986589,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,ACM,JR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1859021,25098276,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1840000,24910190,21,US Citizen,FI,Filipino,0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1845699,24967284,20,US Citizen,KO,Korean,0,F,1,N,BA,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BA,Biochemistry-BA
MAN,545363,10963254,40,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
WOA,1580607,22215741,26,US Citizen,FI,Filipino,0,F,1,N,BA,ACMW,JR,PT,CM,Creative Media,BA-CM-VGD,BA-Creative Media-VGD
MAN,1702049,23504418,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1696917,23449174,24,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,CSCI,SR,FT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
MAN,1679175,23266806,25,US Citizen,CH,Chinese,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
